instance_id,problem,domain,budget,target,algo_variant,algo_base,successes,trials,succ_rate,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best
knapsack01_n30_cap159_i005,knapsack01,bin,2000,9.0,"GA(pop=100,pc=0.9,pm=0.02)",GA,16,30,0.5333333333333333,0.53125,0.38836376306873477,0.6741362369312652,10.666666666666666,9.0,0.0,22.0
knapsack01_n30_cap159_i005,knapsack01,bin,2000,9.0,"GA(pop=50,pc=0.9,pm=0.02)",GA,17,30,0.5666666666666667,0.5625,0.4204567570744854,0.7045432429255146,11.566666666666666,9.0,0.0,33.0
knapsack01_n30_cap159_i005,knapsack01,bin,2000,9.0,"GA(pop=50,pc=0.9,pm=0.05)",GA,20,30,0.6666666666666666,0.65625,0.5202539487494936,0.7922460512505064,10.133333333333333,9.0,0.0,30.0
knapsack01_n30_cap159_i005,knapsack01,bin,2000,9.0,HC(flips=1),HC,0,30,0.0,0.03125,0.0,0.08106970544208494,151.4,151.5,60.0,251.0
knapsack01_n30_cap159_i005,knapsack01,bin,2000,9.0,HC(flips=2),HC,7,30,0.23333333333333334,0.25,0.12601449282606259,0.3739855071739374,17.333333333333332,16.0,0.0,52.0
knapsack01_n30_cap159_i005,knapsack01,bin,2000,9.0,RS_BIN,RS_BIN,0,30,0.0,0.03125,0.0,0.08106970544208494,77.76666666666667,78.0,41.0,117.0
knapsack01_n30_cap159_i005,knapsack01,bin,2000,9.0,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,150.46666666666667,157.0,31.0,218.0
knapsack01_n30_cap159_i005,knapsack01,bin,2000,9.0,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,161.23333333333332,157.0,46.0,252.0
knapsack01_n30_cap159_i005,knapsack01,bin,2000,9.0,"SA(T0=2.0,alpha=0.995,flips=2)",SA,9,30,0.3,0.3125,0.17978144366391835,0.44521855633608165,15.466666666666667,12.0,0.0,49.0
knapsack01_n30_cap162_i003,knapsack01,bin,2000,8.0,"GA(pop=100,pc=0.9,pm=0.02)",GA,3,30,0.1,0.125,0.030304504716323594,0.2196954952836764,16.633333333333333,16.0,7.0,34.0
knapsack01_n30_cap162_i003,knapsack01,bin,2000,8.0,"GA(pop=50,pc=0.9,pm=0.02)",GA,7,30,0.23333333333333334,0.25,0.12601449282606259,0.3739855071739374,13.333333333333334,12.0,3.0,30.0
knapsack01_n30_cap162_i003,knapsack01,bin,2000,8.0,"GA(pop=50,pc=0.9,pm=0.05)",GA,7,30,0.23333333333333334,0.25,0.12601449282606259,0.3739855071739374,13.4,14.0,0.0,26.0
knapsack01_n30_cap162_i003,knapsack01,bin,2000,8.0,HC(flips=1),HC,0,30,0.0,0.03125,0.0,0.08106970544208494,180.53333333333333,176.0,76.0,310.0
