instance_id,problem,domain,budget,algo_variant,algo_base,seed,best
1,sphere,cont,300,FA,FA,765021103,19.28782778928932
1,sphere,cont,300,FA,FA,765021104,16.009879049546065
1,sphere,cont,300,FA,FA,765021105,15.73514586675877
1,sphere,cont,300,FA,FA,765021106,8.705508714865012
1,sphere,cont,300,FA,FA,765021107,14.831448274444748
1,sphere,cont,300,FA,FA,765021108,14.679821990994817
1,sphere,cont,300,FA,FA,765021109,26.767991881299388
1,sphere,cont,300,BA,BA,54021100,51.289471544717664
1,sphere,cont,300,BA,BA,54021101,38.88705689811216
1,sphere,cont,300,BA,BA,54021102,55.09937206883325
1,sphere,cont,300,BA,BA,54021103,41.37487603509498
1,sphere,cont,300,BA,BA,54021104,38.1784280404111
1,sphere,cont,300,BA,BA,54021105,31.901795076058306
1,sphere,cont,300,BA,BA,54021106,41.96759361451891
1,sphere,cont,300,BA,BA,54021107,63.66219352772385
1,sphere,cont,300,BA,BA,54021108,48.849615033552574
1,sphere,cont,300,BA,BA,54021109,23.73275083372774
1,sphere,cont,300,ALO,ALO,817021100,45.18936444454683
1,sphere,cont,300,ALO,ALO,817021101,50.766912805050296
1,sphere,cont,300,ALO,ALO,817021102,61.71550982244339
1,sphere,cont,300,ALO,ALO,817021103,34.35488829263103
1,sphere,cont,300,ALO,ALO,817021104,56.360700677943996
1,sphere,cont,300,ALO,ALO,817021105,35.81255183996391
1,sphere,cont,300,ALO,ALO,817021106,40.13752962241724
1,sphere,cont,300,ALO,ALO,817021107,45.44206582704633
1,sphere,cont,300,ALO,ALO,817021108,41.342532143825075
1,sphere,cont,300,ALO,ALO,817021109,43.637596522467575
1,sphere,cont,500,GWO,GWO,661028500,0.16881161231246788
1,sphere,cont,500,GWO,GWO,661028501,0.045573161135038204
1,sphere,cont,500,GWO,GWO,661028502,0.04563682497200942
1,sphere,cont,500,GWO,GWO,661028503,0.011424143153137173
1,sphere,cont,500,GWO,GWO,661028504,0.4548914624859729
1,sphere,cont,500,GWO,GWO,661028505,0.16474113325757803
1,sphere,cont,500,GWO,GWO,661028506,0.07039517361108988
1,sphere,cont,500,GWO,GWO,661028507,0.06484969040926442
1,sphere,cont,500,GWO,GWO,661028508,0.07732782262800303
1,sphere,cont,500,GWO,GWO,661028509,0.3642388114982489
1,sphere,cont,500,MFO,MFO,185028500,11.589830417309129
1,sphere,cont,500,MFO,MFO,185028501,3.6518949476713236
1,sphere,cont,500,MFO,MFO,185028502,5.1403197881174085
1,sphere,cont,500,MFO,MFO,185028503,11.650420314119494
1,sphere,cont,500,MFO,MFO,185028504,12.118575322214546
1,sphere,cont,500,MFO,MFO,185028505,4.883586556186518
1,sphere,cont,500,MFO,MFO,185028506,18.94199738873266
1,sphere,cont,500,MFO,MFO,185028507,4.350686538528157
1,sphere,cont,500,MFO,MFO,185028508,3.0943354010505497
1,sphere,cont,500,MFO,MFO,185028509,8.048814653213395
1,sphere,cont,500,WOA,WOA,218028500,0.6865532707002774
1,sphere,cont,500,WOA,WOA,218028501,0.4677006829243619
1,sphere,cont,500,WOA,WOA,218028502,0.6233593768046864
1,sphere,cont,500,WOA,WOA,218028503,3.2399786166422277
1,sphere,cont,500,WOA,WOA,218028504,3.7232176086624027
1,sphere,cont,500,WOA,WOA,218028505,1.8478523298747493
1,sphere,cont,500,WOA,WOA,218028506,0.7429526257251373
1,sphere,cont,500,WOA,WOA,218028507,0.8558802790476392
1,sphere,cont,500,WOA,WOA,218028508,0.8692828392498093
1,sphere,cont,500,WOA,WOA,218028509,3.619577383824459
1,sphere,cont,500,FA,FA,765028500,10.231047314225945
1,sphere,cont,500,FA,FA,765028501,9.501996399285066
1,sphere,cont,500,FA,FA,765028502,8.671467139452407
1,sphere,cont,500,FA,FA,765028503,16.4661898893166
1,sphere,cont,500,FA,FA,765028504,12.315669454122796
1,sphere,cont,500,FA,FA,765028505,15.386688346313017
1,sphere,cont,500,FA,FA,765028506,8.264738856388972
1,sphere,cont,500,FA,FA,765028507,11.298213515475934
1,sphere,cont,500,FA,FA,765028508,9.416919208989377
1,sphere,cont,500,FA,FA,765028509,13.730138647730339
1,sphere,cont,500,BA,BA,54028500,42.43498462817543
1,sphere,cont,500,BA,BA,54028501,55.334806314738806
1,sphere,cont,500,BA,BA,54028502,38.636133211498915
1,sphere,cont,500,BA,BA,54028503,49.528485447581524
1,sphere,cont,500,BA,BA,54028504,38.759189270090246
1,sphere,cont,500,BA,BA,54028505,43.460389289741435
1,sphere,cont,500,BA,BA,54028506,42.72656660436382
1,sphere,cont,500,BA,BA,54028507,56.520977418845824
1,sphere,cont,500,BA,BA,54028508,44.804183185299294
1,sphere,cont,500,BA,BA,54028509,41.0487663283096
1,sphere,cont,500,ALO,ALO,817028500,37.41929781495626
1,sphere,cont,500,ALO,ALO,817028501,40.90060094498709
1,sphere,cont,500,ALO,ALO,817028502,45.59640698046517
1,sphere,cont,500,ALO,ALO,817028503,36.61616840892561
1,sphere,cont,500,ALO,ALO,817028504,41.477216743138804
1,sphere,cont,500,ALO,ALO,817028505,36.75716386768062
1,sphere,cont,500,ALO,ALO,817028506,27.795537366836157
1,sphere,cont,500,ALO,ALO,817028507,43.032586806184405
1,sphere,cont,500,ALO,ALO,817028508,44.0305255205722
1,sphere,cont,500,ALO,ALO,817028509,50.867152794399686
1,sphere,cont,800,GWO,GWO,661039600,0.006310706941122604
1,sphere,cont,800,GWO,GWO,661039601,0.07075600334378254
1,sphere,cont,800,GWO,GWO,661039602,0.0016470484624664281
1,sphere,cont,800,GWO,GWO,661039603,0.08780173161082153
1,sphere,cont,800,GWO,GWO,661039604,0.15853039229140792
1,sphere,cont,800,GWO,GWO,661039605,0.09774059684663285
1,sphere,cont,800,GWO,GWO,661039606,0.12173590612234723
1,sphere,cont,800,GWO,GWO,661039607,0.16704747302061942
1,sphere,cont,800,GWO,GWO,661039608,0.0023632200836119542
1,sphere,cont,800,GWO,GWO,661039609,0.0012773039291882082
1,sphere,cont,800,MFO,MFO,185039600,1.9070088818651656
1,sphere,cont,800,MFO,MFO,185039601,6.895142948056003
1,sphere,cont,800,MFO,MFO,185039602,8.842907174335535
1,sphere,cont,800,MFO,MFO,185039603,6.131212445609206
1,sphere,cont,800,MFO,MFO,185039604,1.4773408504098122
1,sphere,cont,800,MFO,MFO,185039605,8.887272604780456
1,sphere,cont,800,MFO,MFO,185039606,8.458609011737257
1,sphere,cont,800,MFO,MFO,185039607,6.320086392297134
1,sphere,cont,800,MFO,MFO,185039608,7.649319992461399
1,sphere,cont,800,MFO,MFO,185039609,19.243068598728208
1,sphere,cont,800,WOA,WOA,218039600,0.40275911516289614
1,sphere,cont,800,WOA,WOA,218039601,3.818165543682282
1,sphere,cont,800,WOA,WOA,218039602,0.20567096166261556
1,sphere,cont,800,WOA,WOA,218039603,0.11876860737125984
1,sphere,cont,800,WOA,WOA,218039604,1.7530247672011308
1,sphere,cont,800,WOA,WOA,218039605,0.06479014654992854
1,sphere,cont,800,WOA,WOA,218039606,1.7133527016688268
1,sphere,cont,800,WOA,WOA,218039607,0.6936999476551726
1,sphere,cont,800,WOA,WOA,218039608,0.39145844716117667
1,sphere,cont,800,WOA,WOA,218039609,0.7300611853509449
1,sphere,cont,800,FA,FA,765039600,12.132843399047818
1,sphere,cont,800,FA,FA,765039601,13.864642519790209
1,sphere,cont,800,FA,FA,765039602,13.14427839934233
1,sphere,cont,800,FA,FA,765039603,11.50620015566862
1,sphere,cont,800,FA,FA,765039604,7.525149862023632
1,sphere,cont,800,FA,FA,765039605,10.725102749328315
1,sphere,cont,800,FA,FA,765039606,8.967058556471635
1,sphere,cont,800,FA,FA,765039607,10.48913960531904
1,sphere,cont,800,FA,FA,765039608,6.548650838938277
1,sphere,cont,800,FA,FA,765039609,12.283824349854974
1,sphere,cont,800,BA,BA,54039600,54.6897011839437
1,sphere,cont,800,BA,BA,54039601,16.46488141578579
1,sphere,cont,800,BA,BA,54039602,12.513387186521221
1,sphere,cont,800,BA,BA,54039603,13.509453953426783
1,sphere,cont,800,BA,BA,54039604,32.075473160949784
1,sphere,cont,800,BA,BA,54039605,47.472104787941376
1,sphere,cont,800,BA,BA,54039606,18.878942147578478
1,sphere,cont,800,BA,BA,54039607,38.42644999629249
1,sphere,cont,800,BA,BA,54039608,38.7331163357783
1,sphere,cont,800,BA,BA,54039609,41.69510344238937
1,sphere,cont,800,ALO,ALO,817039600,40.60887080526628
1,sphere,cont,800,ALO,ALO,817039601,48.73512044024747
1,sphere,cont,800,ALO,ALO,817039602,27.472087729707056
1,sphere,cont,800,ALO,ALO,817039603,46.62237646125581
1,sphere,cont,800,ALO,ALO,817039604,42.90474935314177
1,sphere,cont,800,ALO,ALO,817039605,27.949473851032202
1,sphere,cont,800,ALO,ALO,817039606,37.66926121614454
1,sphere,cont,800,ALO,ALO,817039607,32.01352736832013
1,sphere,cont,800,ALO,ALO,817039608,30.231446180951707
1,sphere,cont,800,ALO,ALO,817039609,49.614612964263685
1,sphere,cont,1000,GWO,GWO,661047000,0.0006509493175653966
1,sphere,cont,1000,GWO,GWO,661047001,0.14076064252967926
1,sphere,cont,1000,GWO,GWO,661047002,0.10798545495448966
1,sphere,cont,1000,GWO,GWO,661047003,0.033132349966591215
1,sphere,cont,1000,GWO,GWO,661047004,0.0007962771548625984
1,sphere,cont,1000,GWO,GWO,661047005,0.009724845457395668
1,sphere,cont,1000,GWO,GWO,661047006,0.15756372382824796
1,sphere,cont,1000,GWO,GWO,661047007,0.012812075803503374
1,sphere,cont,1000,GWO,GWO,661047008,0.11967863438024946
1,sphere,cont,1000,GWO,GWO,661047009,0.35341857858596953
1,sphere,cont,1000,MFO,MFO,185047000,12.181047459342784
1,sphere,cont,1000,MFO,MFO,185047001,6.176600374042827
1,sphere,cont,1000,MFO,MFO,185047002,7.452208954437985
1,sphere,cont,1000,MFO,MFO,185047003,13.179521413235463
1,sphere,cont,1000,MFO,MFO,185047004,7.016950579895631
1,sphere,cont,1000,MFO,MFO,185047005,7.062956192208293
