domain,problem,instance_id,algo_variant,budget,target,successes,trials,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best
cont,Ackley,17.0,PSO_GBEST,15000.0,hard,25.0,30.0,0.8125,0.690356484642353,0.9121855328567512,0.3931592566648496,4.907185768843192e-13,2.886579864025407e-14,3.0728838413946886
cont,Ackley,17.0,PSO_GBEST,15000.0,med,25.0,30.0,0.8125,0.690356484642353,0.9121855328567512,0.3931592566648496,4.907185768843192e-13,2.886579864025407e-14,3.0728838413946886
cont,Ackley,17.0,WOA,2000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,2.5685334368915678,2.5427057433780225,0.3805244651417721,5.314877769450717
cont,Ackley,17.0,WOA,2000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,2.5685334368915678,2.5427057433780225,0.3805244651417721,5.314877769450717
cont,Ackley,17.0,WOA,2000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,2.5685334368915678,2.5427057433780225,0.3805244651417721,5.314877769450717
cont,Ackley,17.0,WOA,5000.0,easy,2.0,30.0,0.09375,0.02690011969114915,0.18946446742553866,2.469748117693909,2.586863366712891,0.0550354217144186,5.093692126207923
cont,Ackley,17.0,WOA,5000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,2.469748117693909,2.586863366712891,0.0550354217144186,5.093692126207923
cont,Ackley,17.0,WOA,5000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,2.469748117693909,2.586863366712891,0.0550354217144186,5.093692126207923
cont,Ackley,17.0,WOA,8000.0,easy,3.0,30.0,0.125,0.04530017302264189,0.23150297514336832,2.331919877394589,2.3496313911994524,0.0261721371644303,3.747625690018254
cont,Ackley,17.0,WOA,8000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,2.331919877394589,2.3496313911994524,0.0261721371644303,3.747625690018254
cont,Ackley,17.0,WOA,8000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,2.331919877394589,2.3496313911994524,0.0261721371644303,3.747625690018254
cont,Ackley,17.0,WOA,10000.0,easy,1.0,30.0,0.0625,0.011585315861443594,0.14409039131834475,2.4348611566983007,2.580110446335308,0.024963413276716,4.067511602761282
cont,Ackley,17.0,WOA,10000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,2.4348611566983007,2.580110446335308,0.024963413276716,4.067511602761282
cont,Ackley,17.0,WOA,10000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,2.4348611566983007,2.580110446335308,0.024963413276716,4.067511602761282
cont,Ackley,17.0,WOA,12000.0,easy,4.0,30.0,0.15625,0.06578047054601774,0.2713711815575147,2.072411992218753,2.319498654366488,0.0103713549218231,4.168019942360498
cont,Ackley,17.0,WOA,12000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,2.072411992218753,2.319498654366488,0.0103713549218231,4.168019942360498
cont,Ackley,17.0,WOA,12000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,2.072411992218753,2.319498654366488,0.0103713549218231,4.168019942360498
cont,Ackley,17.0,WOA,15000.0,easy,4.0,30.0,0.15625,0.06578047054601774,0.2713711815575147,1.969803048658748,2.014264259929896,0.0040481274582409,4.545771390485708
cont,Ackley,17.0,WOA,15000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,1.969803048658748,2.014264259929896,0.0040481274582409,4.545771390485708
cont,Ackley,17.0,WOA,15000.0,med,2.0,30.0,0.09375,0.02690011969114915,0.18946446742553866,1.969803048658748,2.014264259929896,0.0040481274582409,4.545771390485708
cont,Ackley,18.0,ALO,2000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,7.412009684736608,7.329673444865675,5.884100581629415,8.807036105978606
cont,Ackley,18.0,ALO,2000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,7.412009684736608,7.329673444865675,5.884100581629415,8.807036105978606
cont,Ackley,18.0,ALO,2000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,7.412009684736608,7.329673444865675,5.884100581629415,8.807036105978606
cont,Ackley,18.0,ALO,5000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,6.963956567402743,7.0079048410516025,4.800498981608985,8.49957060135247
cont,Ackley,18.0,ALO,5000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,6.963956567402743,7.0079048410516025,4.800498981608985,8.49957060135247
cont,Ackley,18.0,ALO,5000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,6.963956567402743,7.0079048410516025,4.800498981608985,8.49957060135247
cont,Ackley,18.0,ALO,8000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,6.462605593867007,6.3809767566420525,5.076146473312384,8.186339209684816
cont,Ackley,18.0,ALO,8000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,6.462605593867007,6.3809767566420525,5.076146473312384,8.186339209684816
cont,Ackley,18.0,ALO,8000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,6.462605593867007,6.3809767566420525,5.076146473312384,8.186339209684816
cont,Ackley,18.0,ALO,10000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.9955406743407735,6.139817307545079,4.4405176720702535,7.294229819746741
cont,Ackley,18.0,ALO,10000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.9955406743407735,6.139817307545079,4.4405176720702535,7.294229819746741
cont,Ackley,18.0,ALO,10000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.9955406743407735,6.139817307545079,4.4405176720702535,7.294229819746741
cont,Ackley,18.0,ALO,12000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.970773727103838,5.928954584806407,4.424213878946588,7.8171308349388
cont,Ackley,18.0,ALO,12000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.970773727103838,5.928954584806407,4.424213878946588,7.8171308349388
cont,Ackley,18.0,ALO,12000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.970773727103838,5.928954584806407,4.424213878946588,7.8171308349388
cont,Ackley,18.0,ALO,15000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,6.078659962579276,6.166377178929187,4.424487382435196,7.767798965271561
cont,Ackley,18.0,ALO,15000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,6.078659962579276,6.166377178929187,4.424487382435196,7.767798965271561
cont,Ackley,18.0,ALO,15000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,6.078659962579276,6.166377178929187,4.424487382435196,7.767798965271561
cont,Ackley,18.0,BA,2000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,6.536991882076249,6.625628938813605,4.984646696655378,7.801639503250566
cont,Ackley,18.0,BA,2000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,6.536991882076249,6.625628938813605,4.984646696655378,7.801639503250566
cont,Ackley,18.0,BA,2000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,6.536991882076249,6.625628938813605,4.984646696655378,7.801639503250566
cont,Ackley,18.0,BA,5000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.699296296305279,5.588150504853001,3.1547072573468182,7.404900830998891
cont,Ackley,18.0,BA,5000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.699296296305279,5.588150504853001,3.1547072573468182,7.404900830998891
cont,Ackley,18.0,BA,5000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.699296296305279,5.588150504853001,3.1547072573468182,7.404900830998891
