domain,problem,instance_id,lambda,algo_variant,budget,rep,seed,evals,best
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,1000,2,946623275000000,990,0.4294313485302572
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,1000,3,946950956000000,990,0.44501861797482134
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,1000,4,947278637000000,990,0.38957976129586924
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,1000,5,947606318000000,990,0.5802388319021738
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,1000,6,947933999000000,990,0.29667818786104255
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,1000,7,948261680000000,990,0.6546417514653609
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,1000,8,948589361000000,990,0.37887545055415084
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,1000,9,948917042000000,990,0.5760879359669927
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,2000,0,946623274000000,1980,0.39882580073905105
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,2000,1,946950955000000,1980,0.12480384430188281
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,2000,2,947278636000000,1980,0.25335387877883414
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,2000,3,947606317000000,1980,0.19911196751698668
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,2000,4,947933998000000,1980,0.21069977270843476
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,2000,5,948261679000000,1980,0.36727243103495316
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,2000,6,948589360000000,1980,0.2392160226242359
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,2000,7,948917041000000,1980,1.1724254770675535
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,2000,8,949244722000000,1980,0.2893168805623604
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,2000,9,949572403000000,1980,0.06543880244242403
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,5000,0,948589357000000,4980,0.1143744552902018
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,5000,1,948917038000000,4980,0.11437411580045653
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,5000,2,949244719000000,4980,0.22943772081500013
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,5000,3,949572400000000,4980,0.11437385639590733
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,5000,4,949900081000000,4980,0.17159203567640052
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,5000,5,950227762000000,4980,0.17156106844675328
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,5000,6,950555443000000,4980,0.1715616562861332
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,5000,7,950883124000000,4980,2.4082012638811657e-07
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,5000,8,951210805000000,4980,0.0571869363414204
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,5000,9,951538486000000,4980,0.11437775660758415
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,10000,0,426608985000000,9990,0.17156067511500156
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,10000,1,426936666000000,9990,0.05718689170500061
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,10000,2,427264347000000,9990,0.11437378341000035
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,10000,3,427592028000000,9990,0.057186891705034736
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,10000,4,427919709000000,9990,2.755248821340274e-18
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,10000,5,428247390000000,9990,1.141308803051281e-15
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,10000,6,428575071000000,9990,0.11437378341000032
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,10000,7,428902752000000,9990,0.6342133688764577
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,10000,8,429230433000000,9990,0.22874756682025865
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,PSO_GBEST,10000,9,429558114000000,9990,3.635517281112986e-14
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,300,0,91877895000000,300,0.6165801771257129
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,300,1,92205576000000,300,0.3307548581505911
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,300,2,92533257000000,300,0.5841837286232613
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,300,3,92860938000000,300,0.39996906179590486
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,300,4,93188619000000,300,0.9080764431972027
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,300,5,93516300000000,300,0.8562225071516866
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,300,6,93843981000000,300,0.6440327566268436
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,300,7,94171662000000,300,0.9016448272690685
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,300,8,94499343000000,300,0.832558002566955
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,300,9,94827024000000,300,0.9893471294262717
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,500,0,93057545000000,500,0.3495946127854662
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,500,1,93385226000000,500,0.23274465222336932
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,500,2,93712907000000,500,0.5824803609013307
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,500,3,94040588000000,500,0.5236265442252324
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,500,4,94368269000000,500,0.7010460213005213
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,500,5,94695950000000,500,0.9241520252179034
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,500,6,95023631000000,500,0.5346086055440764
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,500,7,95351312000000,500,0.34687065441652415
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,500,8,95678993000000,500,0.5204916256265816
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,500,9,96006674000000,500,0.6944403736471259
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,800,0,94827020000000,800,1.0291275298260671
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,800,1,95154701000000,800,0.057252851294013474
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,800,2,95482382000000,800,0.1715897272201168
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,800,3,95810063000000,800,0.4575048556004234
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,800,4,96137744000000,800,0.22881123949368304
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,800,5,96465425000000,800,0.40034953643485066
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,800,6,96793106000000,800,0.4003227476846193
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,800,7,97120787000000,800,0.285989762465164
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,800,8,97448468000000,800,0.45751241194173714
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,800,9,97776149000000,800,0.5718730065167758
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,1000,0,224664117000000,1000,0.4003085877727776
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,1000,1,224991798000000,1000,0.9148699427461213
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,1000,2,225319479000000,1000,0.45749638365186623
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,1000,3,225647160000000,1000,0.285935284975681
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,1000,4,225974841000000,1000,0.6289756639910411
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,1000,5,226302522000000,1000,0.5718291430578967
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,1000,6,226630203000000,1000,0.34312370588358065
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,1000,7,226957884000000,1000,0.9147453970981189
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,1000,8,227285565000000,1000,0.514642309783709
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,1000,9,227613246000000,1000,0.6289762514713609
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,2000,0,225319478000000,2000,0.34312135023000795
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,2000,1,225647159000000,2000,0.6861620931880165
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,2000,2,225974840000000,2000,0.4574548300040319
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,2000,3,226302521000000,2000,0.34312135023000656
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,2000,4,226630202000000,2000,0.4003082419350108
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,2000,5,226957883000000,2000,0.28589415488900877
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,2000,6,227285564000000,2000,0.571788309778014
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,2000,7,227613245000000,2000,0.4574548300040088
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,2000,8,227940926000000,2000,0.17156067511500467
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,2000,9,228268607000000,2000,0.22874756682000094
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,5000,0,227285561000000,5000,0.5718286134140034
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,5000,1,227613242000000,5000,0.5718286134140036
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,5000,2,227940923000000,5000,0.22874756682000014
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,5000,3,228268604000000,5000,0.6289752014830062
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,5000,4,228596285000000,5000,0.8005358765980064
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,5000,5,228923966000000,5000,0.8575509957351792
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,5000,6,229251647000000,5000,0.34312135023000034
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,5000,7,229579328000000,5000,0.6290155051190034
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,5000,8,229907009000000,5000,0.5717883097780063
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,5000,9,230234690000000,5000,0.40030824193500036
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,10000,0,655759973000000,10000,0.6861620931880063
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,10000,1,656087654000000,10000,0.6289752014830062
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,10000,2,656415335000000,10000,0.5718286134140035
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,10000,3,656743016000000,10000,0.6289752014830066
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,10000,4,657070697000000,10000,0.2859344585250003
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,10000,5,657398378000000,10000,0.11437378341000001
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,10000,6,657726059000000,10000,0.5718286134140037
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,10000,7,658053740000000,10000,0.3431213502300004
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,10000,8,658381421000000,10000,0.45745483000400317
cont,Interp_Sphere_Rastrigin_lam0.25,1,0.25,ES_1P1,10000,9,658709102000000,10000,0.4574548300040032
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,300,0,470373116000000,300,1.598527513030373
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,300,1,470700797000000,300,0.7922617908691408
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,300,2,471028478000000,300,1.1621883391072632
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,300,3,471356159000000,300,1.5457321358144362
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,300,4,471683840000000,300,1.5773155865475748
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,300,5,472011521000000,300,1.369818505673377
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,300,6,472339202000000,300,1.409387509435709
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,300,7,472666883000000,300,1.2853941545753844
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,300,8,472994564000000,300,1.0213595570479315
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,300,9,473322245000000,300,1.1977259664791657
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,500,0,471552766000000,480,0.954866695717413
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,500,1,471880447000000,480,0.9238737647009565
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,500,2,472208128000000,480,1.5106552766596932
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,500,3,472535809000000,480,0.9797312360408366
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,500,4,472863490000000,480,1.3570796927882345
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,500,5,473191171000000,480,0.7299540983763755
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,500,6,473518852000000,480,1.3895393010675456
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,500,7,473846533000000,480,1.6958153660712787
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,500,8,474174214000000,480,0.9421593855375446
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,500,9,474501895000000,480,0.851421508253804
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,800,0,473322241000000,780,0.4654143841210008
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,800,1,473649922000000,780,0.8563153885267158
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,800,2,473977603000000,780,0.3758150118061382
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,800,3,474305284000000,780,0.9666715388129321
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,800,4,474632965000000,780,0.8031125191925541
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,800,5,474960646000000,780,0.891906947822821
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,800,6,475288327000000,780,0.7011901645119227
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,800,7,475616008000000,780,1.073906938734631
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,800,8,475943689000000,780,0.4021837297110951
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,800,9,476271370000000,780,0.7567880732901757
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,1000,0,946754346000000,990,0.6033072891592394
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,1000,1,947082027000000,990,1.1203711363314102
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,1000,2,947409708000000,990,0.5356372906638177
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,1000,3,947737389000000,990,0.7397681516586638
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,1000,4,948065070000000,990,0.390774946771959
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,1000,5,948392751000000,990,0.7221990368344435
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,1000,6,948720432000000,990,0.3685638320616077
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,1000,7,949048113000000,990,0.41640500342160175
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,1000,8,949375794000000,990,0.4879698898068604
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,1000,9,949703475000000,990,0.7846011061886482
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,2000,0,947409707000000,1980,0.1790193640823858
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,2000,1,947737388000000,1980,0.08919683653521238
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,2000,2,948065069000000,1980,0.31855529271763416
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,2000,3,948392750000000,1980,0.15586633603058048
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,2000,4,948720431000000,1980,0.17956275917365344
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,2000,5,949048112000000,1980,0.1401522099318893
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,2000,6,949375793000000,1980,0.2725380241850156
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,2000,7,949703474000000,1980,0.29966361939337827
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,2000,8,950031155000000,1980,0.27595606628285707
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,2000,9,950358836000000,1980,0.08283214303918623
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,5000,0,949375790000000,4980,0.05718692814680606
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,5000,1,949703471000000,4980,0.057191623102474394
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,5000,2,950031152000000,4980,0.4032238388519758
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,5000,3,950358833000000,4980,0.1144785007085414
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,5000,4,950686514000000,4980,0.11437505838408915
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,5000,5,951014195000000,4980,5.716559018630946e-07
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,5000,6,951341876000000,4980,0.05721737159976352
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,5000,7,951669557000000,4980,0.285909326080504
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,5000,8,951997238000000,4980,0.3430816038401733
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,5000,9,952324919000000,4980,0.057188221006295545
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,10000,0,427460954000000,9990,0.057186891711851484
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,10000,1,427788635000000,9990,0.17156067511500012
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,10000,2,428116316000000,9990,0.22874756682000097
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,10000,3,428443997000000,9990,0.3668974450674923
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,10000,4,428771678000000,9990,0.11437378341000122
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,10000,5,429099359000000,9990,0.22874756682000874
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,10000,6,429427040000000,9990,0.22874756682000616
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,10000,7,429754721000000,9990,0.11437378341040891
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,10000,8,430082402000000,9990,0.17156067511616707
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,PSO_GBEST,10000,9,430410083000000,9990,0.2858941548890272
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,300,0,92598792000000,300,0.7246030832184486
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,300,1,92926473000000,300,1.4581688382396814
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,300,2,93254154000000,300,0.6916574819836857
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,300,3,93581835000000,300,1.3389918216219958
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,300,4,93909516000000,300,1.5740094677556988
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,300,5,94237197000000,300,0.7576238047795719
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,300,6,94564878000000,300,0.3911113567991057
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,300,7,94892559000000,300,0.8143137548815871
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,300,8,95220240000000,300,0.8306266142838122
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,300,9,95547921000000,300,0.9765848735405835
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,500,0,93778442000000,500,0.46940532128399737
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,500,1,94106123000000,500,0.6656901094826557
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,500,2,94433804000000,500,0.46712096994383817
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,500,3,94761485000000,500,0.2900816811080579
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,500,4,95089166000000,500,0.4714705294446082
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,500,5,95416847000000,500,0.5418667628980949
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,500,6,95744528000000,500,0.5273148264183527
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,500,7,96072209000000,500,0.8090597373684947
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,500,8,96399890000000,500,0.4178177736311608
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,500,9,96727571000000,500,0.9990714655381312
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,800,0,95547917000000,800,0.9148906756121491
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,800,1,95875598000000,800,0.5718477637049795
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,800,2,96203279000000,800,0.22888795225228326
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,800,3,96530960000000,800,0.7432190137363
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,800,4,96858641000000,800,0.7433977479139523
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,800,5,97186322000000,800,0.28599837219175206
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,800,6,97514003000000,800,0.45749392382242193
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,800,7,97841684000000,800,0.8577538300250204
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,800,8,98169365000000,800,0.4003764642884482
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,800,9,98497046000000,800,0.5718869001412756
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,1000,0,225450550000000,1000,0.9148703293462206
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,1000,1,225778231000000,1000,0.34312187917217674
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,1000,2,226105912000000,1000,0.28593515760794214
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,1000,3,226433593000000,1000,0.8005364388475351
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,1000,4,226761274000000,1000,0.45745517105770805
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,1000,5,227088955000000,1000,0.7433495418156432
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,1000,6,227416636000000,1000,0.5146424335680773
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,1000,7,227744317000000,1000,0.22875007661946184
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,1000,8,228071998000000,1000,0.5718288726438593
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,1000,9,228399679000000,1000,0.6862030086339113
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,2000,0,226105911000000,2000,0.40030824193500586
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,2000,1,226433592000000,2000,0.8005358765980091
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,2000,2,226761273000000,2000,1.0863897278510184
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,2000,3,227088954000000,2000,0.5718286134140111
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,2000,4,227416635000000,2000,0.5146417217090055
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,2000,5,227744316000000,2000,0.5718286134140051
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,2000,6,228071997000000,2000,0.571828613414007
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,2000,7,228399678000000,2000,0.8575106920991881
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,2000,8,228727359000000,2000,0.800495572962011
cont,Interp_Sphere_Rastrigin_lam0.25,2,0.25,ES_1P1,2000,9,229055040000000,2000,0.9720562480770125
